trace_id,provider,model,voice,prompt_id,text_chars,transport,connection_reused,connection_setup_ms,ttfa_ms,last_audio_arrival_ms,completion_ms,audio_ms,chunk_count,delivery_rtf,completion_rtf,interarrival_p50_ms,interarrival_p95_ms,interarrival_p99_ms,interarrival_max_ms,pacing_error_p50_ms,pacing_error_p95_ms,pacing_error_p99_ms,pacing_error_max_ms,positive_pacing_error_rate,prefix_rtf_p95,prefix_rtf_max,buffer_depth_ms,playback_start_ms,post_ttfa_startup_ms,startup_buffer_ms,underrun_count,glitch_free,total_stall_ms,max_stall_ms,recovery_p50_ms,recovery_p95_ms,playout_finish_ms
bursty_same_ttfa-long_incident-r001,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,126.9517520573023,1579.6361508878047,1581.6361508878047,1520.0,38,1.0392343097946084,1.0405500992682926,17.836670126761646,155.7601198357893,163.7816288796389,166.8495494066911,-22.163329873238354,115.7601198357893,123.7816288796389,126.8495494066911,0.16216216216216217,2.0025541055653333,3.1737938014325575,120.0,299.241798585933,172.29004652863068,120.0,0,True,0.0,0.0,0.0,0.0,1819.2417985859329
bursty_same_ttfa-long_incident-r001,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,126.9517520573023,1579.6361508878047,1581.6361508878047,1520.0,38,1.0392343097946084,1.0405500992682926,17.836670126761646,155.7601198357893,163.7816288796389,166.8495494066911,-22.163329873238354,115.7601198357893,123.7816288796389,126.8495494066911,0.16216216216216217,2.0025541055653333,3.1737938014325575,200.0,324.5737621403228,197.62201008302048,200.0,0,True,0.0,0.0,0.0,0.0,1844.5737621403227
bursty_same_ttfa-long_incident-r002,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,120.68015293706816,1622.173560193063,1624.173560193063,1520.0,38,1.0672194474954362,1.0685352369691203,18.308365122185137,159.68962487861916,161.11774901082617,161.34906341193144,-21.691634877814863,119.68962487861916,121.11774901082617,121.34906341193144,0.16216216216216217,2.044107421198409,3.017003823426704,0.0,120.68015293706816,0.0,40.0,6,False,114.81632957107564,96.816330178756,4.016407286010008,74.43705802041224,1755.4964825081438
bursty_same_ttfa-long_incident-r002,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,120.68015293706816,1622.173560193063,1624.173560193063,1520.0,38,1.0672194474954362,1.0685352369691203,18.308365122185137,159.68962487861916,161.11774901082617,161.34906341193144,-21.691634877814863,119.68962487861916,121.11774901082617,121.34906341193144,0.16216216216216217,2.044107421198409,3.017003823426704,20.0,120.68015293706816,0.0,40.0,6,False,114.81632957107564,96.816330178756,4.016407286010008,74.43705802041224,1755.4964825081438
bursty_same_ttfa-long_incident-r002,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,120.68015293706816,1622.173560193063,1624.173560193063,1520.0,38,1.0672194474954362,1.0685352369691203,18.308365122185137,159.68962487861916,161.11774901082617,161.34906341193144,-21.691634877814863,119.68962487861916,121.11774901082617,121.34906341193144,0.16216216216216217,2.044107421198409,3.017003823426704,40.0,120.68015293706816,0.0,40.0,6,False,114.81632957107564,96.816330178756,4.016407286010008,74.43705802041224,1755.4964825081438
bursty_same_ttfa-long_incident-r002,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,120.68015293706816,1622.173560193063,1624.173560193063,1520.0,38,1.0672194474954362,1.0685352369691203,18.308365122185137,159.68962487861916,161.11774901082617,161.34906341193144,-21.691634877814863,119.68962487861916,121.11774901082617,121.34906341193144,0.16216216216216217,2.044107421198409,3.017003823426704,80.0,136.14741970389272,15.467266766824565,80.0,6,False,99.34906280425108,81.34906341193144,4.016407286010008,62.836607945293814,1755.4964825081438
bursty_same_ttfa-long_incident-r002,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,120.68015293706816,1622.173560193063,1624.173560193063,1520.0,38,1.0672194474954362,1.0685352369691203,18.308365122185137,159.68962487861916,161.11774901082617,161.34906341193144,-21.691634877814863,119.68962487861916,121.11774901082617,121.34906341193144,0.16216216216216217,2.044107421198409,3.017003823426704,120.0,297.49648311582416,176.816330178756,120.0,0,True,0.0,0.0,0.0,0.0,1817.496483115824
bursty_same_ttfa-long_incident-r002,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,120.68015293706816,1622.173560193063,1624.173560193063,1520.0,38,1.0672194474954362,1.0685352369691203,18.308365122185137,159.68962487861916,161.11774901082617,161.34906341193144,-21.691634877814863,119.68962487861916,121.11774901082617,121.34906341193144,0.16216216216216217,2.044107421198409,3.017003823426704,200.0,333.22180269823747,212.5416497611693,200.0,0,True,0.0,0.0,0.0,0.0,1853.2218026982375
bursty_same_ttfa-long_incident-r003,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,129.48601905320257,1596.789627576481,1598.789627576481,1520.0,38,1.0505194918266323,1.0518352813003164,18.660810380012492,155.81356677980733,159.69309640949845,161.83026827987737,-21.339189619987508,115.81356677980732,119.69309640949844,121.83026827987737,0.16216216216216217,2.0454218307208003,3.237150476330064,0.0,129.48601905320257,0.0,40.0,3,False,111.32883466552025,90.20130051821874,15.682580043277426,82.74942847072461,1760.8148537187228
bursty_same_ttfa-long_incident-r003,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,129.48601905320257,1596.789627576481,1598.789627576481,1520.0,38,1.0505194918266323,1.0518352813003164,18.660810380012492,155.81356677980733,159.69309640949845,161.83026827987737,-21.339189619987508,115.81356677980732,119.69309640949844,121.83026827987737,0.16216216216216217,2.0454218307208003,3.237150476330064,20.0,129.48601905320257,0.0,40.0,3,False,111.32883466552025,90.20130051821874,15.682580043277426,82.74942847072461,1760.8148537187228
bursty_same_ttfa-long_incident-r003,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,129.48601905320257,1596.789627576481,1598.789627576481,1520.0,38,1.0505194918266323,1.0518352813003164,18.660810380012492,155.81356677980733,159.69309640949845,161.83026827987737,-21.339189619987508,115.81356677980732,119.69309640949844,121.83026827987737,0.16216216216216217,2.0454218307208003,3.237150476330064,40.0,129.48601905320257,0.0,40.0,3,False,111.32883466552025,90.20130051821874,15.682580043277426,82.74942847072461,1760.8148537187228
bursty_same_ttfa-long_incident-r003,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,129.48601905320257,1596.789627576481,1598.789627576481,1520.0,38,1.0505194918266323,1.0518352813003164,18.660810380012492,155.81356677980733,159.69309640949845,161.83026827987737,-21.339189619987508,115.81356677980732,119.69309640949844,121.83026827987737,0.16216216216216217,2.0454218307208003,3.237150476330064,80.0,148.14682943321506,18.660810380012492,80.0,3,False,92.66802428550776,71.54049013820625,15.682580043277426,65.95469912871336,1760.8148537187228
bursty_same_ttfa-long_incident-r003,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,129.48601905320257,1596.789627576481,1598.789627576481,1520.0,38,1.0505194918266323,1.0518352813003164,18.660810380012492,155.81356677980733,159.69309640949845,161.83026827987737,-21.339189619987508,115.81356677980732,119.69309640949844,121.83026827987737,0.16216216216216217,2.0454218307208003,3.237150476330064,120.0,299.6873195714213,170.20130051821874,120.0,0,True,0.0,0.0,0.0,0.0,1819.6873195714213
bursty_same_ttfa-long_incident-r003,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,129.48601905320257,1596.789627576481,1598.789627576481,1520.0,38,1.0505194918266323,1.0518352813003164,18.660810380012492,155.81356677980733,159.69309640949845,161.83026827987737,-21.339189619987508,115.81356677980732,119.69309640949844,121.83026827987737,0.16216216216216217,2.0454218307208003,3.237150476330064,200.0,331.10515031973983,201.61913126653727,200.0,0,True,0.0,0.0,0.0,0.0,1851.1051503197398
bursty_same_ttfa-long_incident-r004,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,123.54283012730532,1619.361274214451,1621.361274214451,1520.0,38,1.0653692593516124,1.0666850488252968,19.353679008664358,153.94886136187728,160.5977781306686,162.53901045040516,-20.646320991335642,113.94886136187728,120.59777813066859,122.53901045040516,0.16216216216216217,2.055638031711308,3.088570753182633,0.0,123.54283012730532,0.0,40.0,5,False,114.60856618139718,95.27094101077802,5.990196528947081,77.7213052759119,1758.1513963087025
bursty_same_ttfa-long_incident-r004,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,123.54283012730532,1619.361274214451,1621.361274214451,1520.0,38,1.0653692593516124,1.0666850488252968,19.353679008664358,153.94886136187728,160.5977781306686,162.53901045040516,-20.646320991335642,113.94886136187728,120.59777813066859,122.53901045040516,0.16216216216216217,2.055638031711308,3.088570753182633,20.0,123.54283012730532,0.0,40.0,5,False,114.60856618139718,95.27094101077802,5.990196528947081,77.7213052759119,1758.1513963087025
bursty_same_ttfa-long_incident-r004,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,123.54283012730532,1619.361274214451,1621.361274214451,1520.0,38,1.0653692593516124,1.0666850488252968,19.353679008664358,153.94886136187728,160.5977781306686,162.53901045040516,-20.646320991335642,113.94886136187728,120.59777813066859,122.53901045040516,0.16216216216216217,2.055638031711308,3.088570753182633,40.0,123.54283012730532,0.0,40.0,5,False,114.60856618139718,95.27094101077802,5.990196528947081,77.7213052759119,1758.1513963087025
bursty_same_ttfa-long_incident-r004,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,123.54283012730532,1619.361274214451,1621.361274214451,1520.0,38,1.0653692593516124,1.0666850488252968,19.353679008664358,153.94886136187728,160.5977781306686,162.53901045040516,-20.646320991335642,113.94886136187728,120.59777813066859,122.53901045040516,0.16216216216216217,2.055638031711308,3.088570753182633,80.0,148.03987691090614,24.497046783600823,80.0,5,False,90.11151939779634,70.77389422717718,5.990196528947081,58.123667849031236,1758.1513963087025
bursty_same_ttfa-long_incident-r004,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,123.54283012730532,1619.361274214451,1621.361274214451,1520.0,38,1.0653692593516124,1.0666850488252968,19.353679008664358,153.94886136187728,160.5977781306686,162.53901045040516,-20.646320991335642,113.94886136187728,120.59777813066859,122.53901045040516,0.16216216216216217,2.055638031711308,3.088570753182633,120.0,298.8137711380833,175.27094101077802,120.0,0,True,0.0,0.0,0.0,0.0,1818.8137711380832
bursty_same_ttfa-long_incident-r004,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,123.54283012730532,1619.361274214451,1621.361274214451,1520.0,38,1.0653692593516124,1.0666850488252968,19.353679008664358,153.94886136187728,160.5977781306686,162.53901045040516,-20.646320991335642,113.94886136187728,120.59777813066859,122.53901045040516,0.16216216216216217,2.055638031711308,3.088570753182633,200.0,330.80143004308036,207.25859991577505,200.0,0,True,0.0,0.0,0.0,0.0,1850.8014300430805
bursty_same_ttfa-long_incident-r005,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,129.5832000871316,1634.3951094803676,1636.3951094803676,1520.0,38,1.0752599404476102,1.0765757299212946,19.440331549366306,154.82167704702218,159.98985783908344,161.95327920144746,-20.559668450633694,114.82167704702219,119.98985783908344,121.95327920144746,0.16216216216216217,2.032244362192603,3.2395800021782897,0.0,129.5832000871316,0.0,40.0,5,False,153.22654790582416,80.38127832182929,19.43668605034577,69.84817027214962,1802.8097479929556
bursty_same_ttfa-long_incident-r005,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,129.5832000871316,1634.3951094803676,1636.3951094803676,1520.0,38,1.0752599404476102,1.0765757299212946,19.440331549366306,154.82167704702218,159.98985783908344,161.95327920144746,-20.559668450633694,114.82167704702219,119.98985783908344,121.95327920144746,0.16216216216216217,2.032244362192603,3.2395800021782897,20.0,129.5832000871316,0.0,40.0,5,False,153.22654790582416,80.38127832182929,19.43668605034577,69.84817027214962,1802.8097479929556
bursty_same_ttfa-long_incident-r005,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,129.5832000871316,1634.3951094803676,1636.3951094803676,1520.0,38,1.0752599404476102,1.0765757299212946,19.440331549366306,154.82167704702218,159.98985783908344,161.95327920144746,-20.559668450633694,114.82167704702219,119.98985783908344,121.95327920144746,0.16216216216216217,2.032244362192603,3.2395800021782897,40.0,129.5832000871316,0.0,40.0,5,False,153.22654790582416,80.38127832182929,19.43668605034577,69.84817027214962,1802.8097479929556
bursty_same_ttfa-long_incident-r005,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,129.5832000871316,1634.3951094803676,1636.3951094803676,1520.0,38,1.0752599404476102,1.0765757299212946,19.440331549366306,154.82167704702218,159.98985783908344,161.95327920144746,-20.559668450633694,114.82167704702219,119.98985783908344,121.95327920144746,0.16216216216216217,2.032244362192603,3.2395800021782897,80.0,141.2883874494191,11.705187362287518,80.0,5,False,141.52136054353664,68.67609095954177,19.43668605034577,60.484020382319606,1802.8097479929556
bursty_same_ttfa-long_incident-r005,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,129.5832000871316,1634.3951094803676,1636.3951094803676,1520.0,38,1.0752599404476102,1.0765757299212946,19.440331549366306,154.82167704702218,159.98985783908344,161.95327920144746,-20.559668450633694,114.82167704702219,119.98985783908344,121.95327920144746,0.16216216216216217,2.032244362192603,3.2395800021782897,120.0,289.9644784089609,160.38127832182929,120.0,0,True,0.0,0.0,0.0,0.0,1809.964478408961
bursty_same_ttfa-long_incident-r005,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,129.5832000871316,1634.3951094803676,1636.3951094803676,1520.0,38,1.0752599404476102,1.0765757299212946,19.440331549366306,154.82167704702218,159.98985783908344,161.95327920144746,-20.559668450633694,114.82167704702219,119.98985783908344,121.95327920144746,0.16216216216216217,2.032244362192603,3.2395800021782897,200.0,329.5974373765937,200.0142372894621,200.0,0,True,0.0,0.0,0.0,0.0,1849.5974373765937
bursty_same_ttfa-long_incident-r006,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,123.78085420559172,1614.5322606823095,1616.5322606823095,1520.0,38,1.0621922767646772,1.0635080662383616,19.573728356704578,158.80288598877215,163.12103136861958,165.25408360981345,-20.426271643295422,118.80288598877215,123.12103136861957,125.25408360981345,0.16216216216216217,2.1064147723039603,3.094521355139793,0.0,123.78085420559172,0.0,40.0,3,False,124.74095971073609,103.00480295444254,16.812149001945272,94.38553755919281,1768.5218139163278
bursty_same_ttfa-long_incident-r006,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,123.78085420559172,1614.5322606823095,1616.5322606823095,1520.0,38,1.0621922767646772,1.0635080662383616,19.573728356704578,158.80288598877215,163.12103136861958,165.25408360981345,-20.426271643295422,118.80288598877215,123.12103136861957,125.25408360981345,0.16216216216216217,2.1064147723039603,3.094521355139793,20.0,123.78085420559172,0.0,40.0,3,False,124.74095971073609,103.00480295444254,16.812149001945272,94.38553755919281,1768.5218139163278
bursty_same_ttfa-long_incident-r006,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,123.78085420559172,1614.5322606823095,1616.5322606823095,1520.0,38,1.0621922767646772,1.0635080662383616,19.573728356704578,158.80288598877215,163.12103136861958,165.25408360981345,-20.426271643295422,118.80288598877215,123.12103136861957,125.25408360981345,0.16216216216216217,2.1064147723039603,3.094521355139793,40.0,123.78085420559172,0.0,40.0,3,False,124.74095971073609,103.00480295444254,16.812149001945272,94.38553755919281,1768.5218139163278
bursty_same_ttfa-long_incident-r006,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,123.78085420559172,1614.5322606823095,1616.5322606823095,1520.0,38,1.0621922767646772,1.0635080662383616,19.573728356704578,158.80288598877215,163.12103136861958,165.25408360981345,-20.426271643295422,118.80288598877215,123.12103136861957,125.25408360981345,0.16216216216216217,2.1064147723039603,3.094521355139793,80.0,141.5315735502208,17.750719344629076,80.0,3,False,106.990240366107,85.25408360981345,16.812149001945272,78.40989014902662,1768.5218139163278
bursty_same_ttfa-long_incident-r006,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,123.78085420559172,1614.5322606823095,1616.5322606823095,1520.0,38,1.0621922767646772,1.0635080662383616,19.573728356704578,158.80288598877215,163.12103136861958,165.25408360981345,-20.426271643295422,118.80288598877215,123.12103136861957,125.25408360981345,0.16216216216216217,2.1064147723039603,3.094521355139793,120.0,306.78565716003425,183.00480295444254,120.0,0,True,0.0,0.0,0.0,0.0,1826.7856571600341
bursty_same_ttfa-long_incident-r006,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,123.78085420559172,1614.5322606823095,1616.5322606823095,1520.0,38,1.0621922767646772,1.0635080662383616,19.573728356704578,158.80288598877215,163.12103136861958,165.25408360981345,-20.426271643295422,118.80288598877215,123.12103136861957,125.25408360981345,0.16216216216216217,2.1064147723039603,3.094521355139793,200.0,336.9320012788597,213.15114707326796,200.0,0,True,0.0,0.0,0.0,0.0,1856.9320012788596
bursty_same_ttfa-long_incident-r007,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,128.86443182153658,1635.3978972362384,1637.3978972362384,1520.0,38,1.0759196692343673,1.0772354587080515,19.542766952623992,159.6507336111018,163.99333986738012,166.3535273237767,-20.457233047376008,119.6507336111018,123.99333986738012,126.35352732377669,0.16216216216216217,2.0251382077703353,3.221610795538415,0.0,128.86443182153658,0.0,40.0,5,False,140.56808010435105,83.87203000438518,18.709023141887542,72.50778629458931,1789.4325119258876
bursty_same_ttfa-long_incident-r007,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,128.86443182153658,1635.3978972362384,1637.3978972362384,1520.0,38,1.0759196692343673,1.0772354587080515,19.542766952623992,159.6507336111018,163.99333986738012,166.3535273237767,-20.457233047376008,119.6507336111018,123.99333986738012,126.35352732377669,0.16216216216216217,2.0251382077703353,3.221610795538415,20.0,128.86443182153658,0.0,40.0,5,False,140.56808010435105,83.87203000438518,18.709023141887542,72.50778629458931,1789.4325119258876
bursty_same_ttfa-long_incident-r007,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,128.86443182153658,1635.3978972362384,1637.3978972362384,1520.0,38,1.0759196692343673,1.0772354587080515,19.542766952623992,159.6507336111018,163.99333986738012,166.3535273237767,-20.457233047376008,119.6507336111018,123.99333986738012,126.35352732377669,0.16216216216216217,2.0251382077703353,3.221610795538415,40.0,128.86443182153658,0.0,40.0,5,False,140.56808010435105,83.87203000438518,18.709023141887542,72.50778629458931,1789.4325119258876
bursty_same_ttfa-long_incident-r007,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,128.86443182153658,1635.3978972362384,1637.3978972362384,1520.0,38,1.0759196692343673,1.0772354587080515,19.542766952623992,159.6507336111018,163.99333986738012,166.3535273237767,-20.457233047376008,119.6507336111018,123.99333986738012,126.35352732377669,0.16216216216216217,2.0251382077703353,3.221610795538415,80.0,146.39515811932344,17.530726297786856,80.0,5,False,123.0373538065642,66.34130370659832,18.709023141887542,58.48320525635983,1789.4325119258876
bursty_same_ttfa-long_incident-r007,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,128.86443182153658,1635.3978972362384,1637.3978972362384,1520.0,38,1.0759196692343673,1.0772354587080515,19.542766952623992,159.6507336111018,163.99333986738012,166.3535273237767,-20.457233047376008,119.6507336111018,123.99333986738012,126.35352732377669,0.16216216216216217,2.0251382077703353,3.221610795538415,120.0,292.73646182592177,163.87203000438518,120.0,0,True,0.0,0.0,0.0,0.0,1812.7364618259217
bursty_same_ttfa-long_incident-r007,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,128.86443182153658,1635.3978972362384,1637.3978972362384,1520.0,38,1.0759196692343673,1.0772354587080515,19.542766952623992,159.6507336111018,163.99333986738012,166.3535273237767,-20.457233047376008,119.6507336111018,123.99333986738012,126.35352732377669,0.16216216216216217,2.0251382077703353,3.221610795538415,200.0,327.38645010392975,198.52201828239316,200.0,0,True,0.0,0.0,0.0,0.0,1847.3864501039297
bursty_same_ttfa-long_incident-r008,bursty_same_ttfa,synthetic-validation-v1,deterministic-pcm,long_incident,262,synthetic,True,0.0,125.29970305473911,1599.1955300108766,1601.1955300108766,1520.0,38,1.0521023223755768,1.053418111849261,18.831839637834037,154.27939339044664,157.29951054207453,157.91900064674792,-21.168160362165963,114.27939339044664,117.29951054207453,117.91900064674792,0.16216216216216217,1.9934095302791097,3.132492576368478,0.0,125.29970305473911,0.0,40.0,4,False,106.40352463642256,84.56335421574312,9.471944086437361,73.3897053752411,1751.7032276911616
